claim_number,prediction_prob,subrogation
6256568,0.3965366,1
5936667,0.010637511,0
8451531,0.5109367,1
9111985,0.016556159,0
8510271,0.012771778,0
7860393,0.018651916,0
4482196,0.10029644,0
5024279,0.3855588,1
6339897,0.51969725,1
1064927,0.40375355,1
5834497,0.29889193,1
7730846,0.012542328,0
2950182,0.5015567,1
9398177,0.024039766,0
5828568,0.02331863,0
7696147,0.07986096,0
8098774,0.031129654,0
4890214,0.21550475,0
6609343,0.038592216,0
6098851,0.007318011,0
1027407,0.02503629,0
5082646,0.06342085,0
3144766,0.28801325,1
4346168,0.2745023,1
4227291,0.6738475,1
1906151,0.4152361,1
4377339,0.04817781,0
2337800,0.16048208,0
6705365,0.50328076,1
7472208,0.27588418,1
3055879,0.15507022,0
7484141,0.13436693,0
1261549,0.020188328,0
4290325,0.11478663,0
1699680,0.20136647,0
5031514,0.100247875,0
8255382,0.70701444,1
2139146,0.009164828,0
7906721,0.1540013,0
8707534,0.24800287,0
4431960,0.031528503,0
3432620,0.26254526,0
3079087,0.024465453,0
7266023,0.024148501,0
7114511,0.585228,1
9778228,0.19069777,0
8707359,0.105104014,0
3506970,0.027594943,0
7389079,0.013218487,0
7703265,0.043219037,0
4223654,0.5484089,1
4324474,0.1447664,0
1077252,0.16523053,0
3300116,0.19813854,0
2617754,0.38132033,1
2174454,0.2633109,0
3800291,0.68153965,1
7527600,0.04158024,0
9974941,0.07738862,0
7377164,0.015999258,0
5048754,0.35066834,1
5240061,0.008488145,0
8283020,0.07270976,0
8766391,0.47736484,1
1245718,0.14014196,0
4859514,0.09379691,0
2672223,0.2671028,0
2724557,0.033014834,0
3456300,0.0057954527,0
3010200,0.2719226,1
8728151,0.28581885,1
3031921,0.46368876,1
5231349,0.09377067,0
2597370,0.014532601,0
2519482,0.22634377,0
3869136,0.5084811,1
3429845,0.3043326,1
1389798,0.26451442,0
9827884,0.11927722,0
9022238,0.09077255,0
2820695,0.60165226,1
2917090,0.0118865715,0
5343256,0.039740033,0
4641313,0.1125172,0
7822193,0.09711194,0
7532982,0.010108807,0
5101958,0.026883435,0
7667831,0.037451476,0
9674970,0.011109721,0
8083660,0.048230357,0
9028420,0.079714075,0
3640152,0.73417115,1
7419493,0.35199758,1
1129537,0.15570794,0
5270776,0.25209773,0
7030038,0.038390487,0
9160186,0.18656124,0
6207201,0.014111258,0
2382061,0.8069782,1
4921199,0.10596053,0
2446748,0.13630211,0
1941545,0.057774674,0
6308810,0.06818126,0
5443080,0.19065909,0
7693287,0.020399513,0
4706885,0.009486914,0
8611908,0.20832933,0
7249931,0.52752054,1
4973406,0.3516263,1
7346663,0.24379127,0
5337406,0.5432168,1
2376331,0.009550401,0
3657006,0.3155646,1
6461685,0.43166828,1
5100469,0.14381126,0
1277493,0.04795471,0
8943596,0.33136946,1
6358697,0.048764043,0
5510239,0.018997947,0
6256412,0.775787,1
1849576,0.12572446,0
1214063,0.40765372,1
6849088,0.22791281,0
7931695,0.3764282,1
6415403,0.15441114,0
5594016,0.08333881,0
2309326,0.28363183,1
9477043,0.27095953,1
9563399,0.13992347,0
5070160,0.09222232,0
2850808,0.2251153,0
2512410,0.4041614,1
7617398,0.3036484,1
2642579,0.15705486,0
7390345,0.014151103,0
6629433,0.02171001,0
2432372,0.111421935,0
2644518,0.091963395,0
6522316,0.106651925,0
2658200,0.034278743,0
3715992,0.60442865,1
2092885,0.4120001,1
9731682,0.07444164,0
3385374,0.075756304,0
6547528,0.40299675,1
3885665,0.19691373,0
6523570,0.61803466,1
7086707,0.03524663,0
5669982,0.3069398,1
9225112,0.28460202,1
1331833,0.7213498,1
5653247,0.42187724,1
3540328,0.32437867,1
8115952,0.052153856,0
3300349,0.57641304,1
6140001,0.63075364,1
9577421,0.010561102,0
4228540,0.32486206,1
8683566,0.064862415,0
7109884,0.045740765,0
4404611,0.1099179,0
3787299,0.30657944,1
7193259,0.02238212,0
5999801,0.14314686,0
3604056,0.13764127,0
7042129,0.37478295,1
5797124,0.14159948,0
6360889,0.5679638,1
5653134,0.21229807,0
8805102,0.12592405,0
2400920,0.24383643,0
3930650,0.010151764,0
3289630,0.0069065425,0
8387428,0.35241553,1
4028280,0.33097276,1
9563368,0.06993801,0
1791542,0.026343046,0
6200304,0.20764537,0
5592729,0.4163838,1
5197230,0.16400789,0
7443488,0.10420935,0
3720044,0.08343992,0
1670836,0.093122415,0
2228596,0.41166297,1
9353146,0.015011949,0
4879860,0.18266807,0
5384604,0.16563055,0
5605352,0.23269744,0
2267806,0.22245061,0
5770040,0.005756179,0
9371768,0.040435176,0
6039613,0.1573767,0
4857973,0.069028474,0
3499800,0.63574934,1
1316392,0.008650441,0
5626145,0.28267896,1
1475887,0.14428249,0
8388120,0.07800138,0
6790148,0.20196219,0
7011329,0.2157116,0
4962615,0.6626175,1
6379440,0.3170458,1
2011196,0.20438734,0
4235606,0.43144807,1
2840591,0.021641744,0
8032269,0.39696077,1
6393918,0.073727034,0
8101514,0.14681706,0
4012887,0.43094,1
2801525,0.41903943,1
6843028,0.021071844,0
2222993,0.049802806,0
7286505,0.32658687,1
6087756,0.02495875,0
5426055,0.01735115,0
4615755,0.24102132,0
1554114,0.20455258,0
3228728,0.42880547,1
2835330,0.3088178,1
7713126,0.25123093,0
6600311,0.056924053,0
2841916,0.021479359,0
8502960,0.10164207,0
1629625,0.022471404,0
4878998,0.3639611,1
1231743,0.06684956,0
6781975,0.5422239,1
3349753,0.1016645,0
4725674,0.118302114,0
7848223,0.025113324,0
4393886,0.16373849,0
9702279,0.26246178,0
5268625,0.01399536,0
3248321,0.015186839,0
9609208,0.46593884,1
3079250,0.22664274,0
4219782,0.037558082,0
3086123,0.22712305,0
5400802,0.013882358,0
1638936,0.21569738,0
9771012,0.08479794,0
5037995,0.010502299,0
7318188,0.098072916,0
5694021,0.06624875,0
4822427,0.71944946,1
8930495,0.0640199,0
2842148,0.33334792,1
6351613,0.0930888,0
1542420,0.7131695,1
2328858,0.033303067,0
9373849,0.5673357,1
2382639,0.04161976,0
7232405,0.015025846,0
6832660,0.4904076,1
4693658,0.031227106,0
8325379,0.28057286,1
8556077,0.2887717,1
9705803,0.45424107,1
1825189,0.02661132,0
5122120,0.04051198,0
8859323,0.36935806,1
7017810,0.2530041,0
4781059,0.007950862,0
9806290,0.015430049,0
9849999,0.22971927,0
9737789,0.02880525,0
8499735,0.07517313,0
5037549,0.01961845,0
2981506,0.016355418,0
8236133,0.28739268,1
1559777,0.17563593,0
9736510,0.16714498,0
2245100,0.16624026,0
4637837,0.4200149,1
9744747,0.00932641,0
3482394,0.37171438,1
1152882,0.22001503,0
9223656,0.33381358,1
1352370,0.2622896,0
7901386,0.63154066,1
6895369,0.028041797,0
8474264,0.019676482,0
8713968,0.41200572,1
1390054,0.087422654,0
6564297,0.004433959,0
1676234,0.308635,1
2429291,0.37230468,1
8946166,0.035807528,0
7254240,0.01900888,0
3454661,0.21018268,0
6114241,0.49761024,1
6789743,0.38364002,1
3380303,0.061768442,0
4061605,0.5756931,1
6827203,0.29942524,1
2164340,0.044506766,0
6755343,0.6164801,1
8116990,0.3108175,1
7547196,0.03182202,0
5308478,0.12033658,0
4351055,0.121949494,0
2520617,0.14004736,0
3774414,0.025618343,0
4867872,0.02762479,0
2713498,0.47646028,1
9494530,0.042950418,0
2420120,0.08585762,0
5732471,0.03552391,0
6713442,0.07485822,0
4141575,0.038315807,0
8147646,0.2419102,0
8410066,0.1049127,0
6933450,0.00880866,0
3870887,0.46914577,1
4988729,0.44581252,1
9539899,0.21948229,0
7080639,0.24296951,0
1181984,0.29692128,1
9051320,0.48797303,1
8429796,0.006090362,0
6183750,0.27726847,1
1310264,0.37755045,1
5172886,0.04010885,0
7397707,0.29943293,1
4138175,0.19104496,0
8563566,0.4365458,1
6908554,0.025947902,0
6396712,0.31793058,1
4647049,0.1911061,0
1256553,0.20974746,0
8931827,0.27732196,1
6114472,0.008914484,0
4578542,0.28485608,1
2244311,0.17031518,0
1634962,0.077904664,0
2968405,0.18252411,0
6690378,0.22961546,0
2714238,0.019812986,0
4896471,0.21136643,0
3031920,0.02979128,0
6964689,0.065530576,0
7698033,0.014645843,0
6525936,0.01285096,0
4878662,0.60914916,1
5116109,0.5248385,1
4424109,0.21269387,0
4815063,0.27662084,1
4019574,0.012972297,0
9861692,0.15284844,0
4674630,0.03856257,0
4073140,0.2821229,1
3218760,0.28162497,1
9012567,0.33915597,1
1109214,0.029782793,0
3325557,0.049713593,0
1552267,0.22553024,0
5985059,0.068114884,0
7376664,0.5066852,1
3293295,0.29971436,1
4624601,0.18068017,0
8458424,0.16096637,0
7866310,0.03605981,0
3687202,0.019671889,0
1904856,0.26603872,0
2345614,0.02718874,0
8478492,0.02496493,0
4333015,0.6635441,1
1252489,0.07870449,0
7914640,0.0678078,0
8578794,0.4888988,1
9307863,0.32806715,1
7443502,0.05535037,0
1120253,0.35768327,1
8810134,0.11592079,0
3452617,0.039066326,0
7120788,0.100872695,0
2065929,0.5563238,1
4364525,0.011350536,0
9565231,0.019484676,0
4674392,0.034446698,0
5805866,0.14679019,0
2460462,0.24182329,0
4447004,0.14829512,0
8345714,0.034953285,0
2381136,0.054521024,0
4931548,0.30716687,1
9233782,0.39070603,1
7448517,0.040970884,0
6389543,0.37276897,1
3688320,0.39557898,1
4511460,0.045568652,0
5862941,0.0087202545,0
9272254,0.23060785,0
9524565,0.19750729,0
3799703,0.21455747,0
7883404,0.046080913,0
4576502,0.7839283,1
7129300,0.3642418,1
5356721,0.009547082,0
1923753,0.022964507,0
3114581,0.039260972,0
6270790,0.17718998,0
4580753,0.36978176,1
5980496,0.1508506,0
7231964,0.16829728,0
8072477,0.012551255,0
3704877,0.035911184,0
4586939,0.0079946965,0
6785347,0.480279,1
9845986,0.039891906,0
1047137,0.09357844,0
3042155,0.07165756,0
4289843,0.11025184,0
1256157,0.3165101,1
4475582,0.108984165,0
4392873,0.3751741,1
2828443,0.11935271,0
5219128,0.13370651,0
8912971,0.007424749,0
2413814,0.068433225,0
9648666,0.56800807,1
7350414,0.013179259,0
2200947,0.1704508,0
5463112,0.20899971,0
7467591,0.07367838,0
5273911,0.19856921,0
1725833,0.08409007,0
3058296,0.13280411,0
4133483,0.14002715,0
9085025,0.41462925,1
1606979,0.40285152,1
5735810,0.085167825,0
2696485,0.2410052,0
6699006,0.58312804,1
9010115,0.010013788,0
5041228,0.14661466,0
1665863,0.727722,1
2014419,0.61784995,1
4595804,0.67030185,1
4566244,0.8384945,1
9843668,0.57667327,1
7355835,0.1472018,0
4927043,0.1734563,0
9349811,0.22752516,0
8647092,0.2627819,0
4267437,0.17305608,0
5489218,0.024407813,0
3942455,0.1987408,0
3110835,0.44030786,1
2271104,0.14017706,0
4962633,0.6452714,1
4134731,0.028812809,0
3602522,0.224067,0
8809505,0.6222726,1
7682733,0.47901312,1
7729845,0.05229844,0
8793623,0.18191613,0
1712250,0.10708954,0
2421476,0.015673311,0
2425743,0.28693703,1
6086234,0.04935806,0
2762408,0.05884737,0
6203082,0.005776236,0
1124141,0.013309665,0
1111967,0.2600318,0
2557157,0.047923833,0
7365557,0.020090451,0
1187300,0.09443755,0
3356720,0.015964506,0
6376643,0.8036551,1
4494841,0.1409082,0
2211114,0.2643383,0
2943790,0.009517863,0
6211862,0.44105637,1
4785356,0.047412574,0
5501373,0.30401474,1
4011150,0.6547334,1
3539340,0.026837032,0
5415271,0.6453817,1
1669436,0.74355924,1
6289731,0.26710021,0
1903895,0.18699153,0
8091719,0.043366425,0
1002599,0.5613165,1
1956916,0.20183107,0
9612356,0.52398914,1
7775140,0.13307719,0
4770798,0.07348287,0
4432384,0.18546653,0
3606640,0.41244027,1
6019978,0.4503352,1
5353082,0.078615345,0
5825252,0.061941124,0
4493949,0.0075780367,0
3882343,0.0135449935,0
7286818,0.012897536,0
3116957,0.53518295,1
7012799,0.046357382,0
5023267,0.14344771,0
2873217,0.10284381,0
6030246,0.14822684,0
5279163,0.12965281,0
7966413,0.023942135,0
4669684,0.030252034,0
9087048,0.17139763,0
1695074,0.0070904437,0
9324187,0.0060565835,0
2250940,0.032498058,0
7444717,0.17237586,0
6187173,0.00862802,0
1007408,0.009031437,0
4079356,0.41859096,1
1255648,0.6565704,1
7973097,0.23233241,0
9981790,0.038931765,0
8721501,0.05325826,0
4734544,0.13890737,0
1287304,0.007679293,0
7823860,0.40236902,1
4031512,0.59715027,1
7676162,0.016496498,0
6255301,0.009935087,0
8766775,0.45905483,1
1925543,0.014493313,0
8310249,0.30578485,1
1606894,0.022398768,0
6910189,0.20942205,0
1982492,0.027338533,0
3205480,0.5757706,1
4207545,0.11577673,0
9395763,0.22538304,0
5945446,0.057129893,0
4148342,0.59676856,1
8258704,0.0618432,0
7897692,0.36471117,1
1482597,0.09472506,0
1638345,0.01344472,0
6972550,0.016172526,0
8840380,0.087874964,0
6063251,0.32507938,1
6601641,0.041304708,0
8436051,0.27883774,1
3706278,0.03687677,0
9254455,0.059740487,0
6013627,0.058929157,0
6876408,0.011540283,0
4526733,0.067906626,0
9961716,0.14767836,0
4311241,0.14545648,0
3641730,0.024709731,0
7448246,0.016562775,0
9639785,0.19624959,0
4809585,0.5350693,1
7952009,0.28355145,1
2878960,0.27170473,1
2293244,0.24864541,0
4099406,0.14205272,0
3868717,0.11837863,0
9663406,0.1473503,0
4017142,0.5922367,1
8896376,0.35156778,1
6688351,0.00932234,0
2565398,0.11521272,0
1521330,0.0116089005,0
7175144,0.017010909,0
8496982,0.2773667,1
4319387,0.02442813,0
7075337,0.25750902,0
8419595,0.015746944,0
8212083,0.48531827,1
7756938,0.4154773,1
6812051,0.6438996,1
9516969,0.5023628,1
9912512,0.39147216,1
3133621,0.052870985,0
9740407,0.09013141,0
7073372,0.46481103,1
2025104,0.04527905,0
1375166,0.4525417,1
5934311,0.10855761,0
8178790,0.26837504,0
2870308,0.068343624,0
1941537,0.019883307,0
4621218,0.31341743,1
8553523,0.6911746,1
9872709,0.0823986,0
9344868,0.06307968,0
7451125,0.09361586,0
6803819,0.18409581,0
6616643,0.38096303,1
5125710,0.22624283,0
6672454,0.017244652,0
8501243,0.1442198,0
7822274,0.67939645,1
1353773,0.085749775,0
5015539,0.67224896,1
6361253,0.059555806,0
4058305,0.020359099,0
1402708,0.5208617,1
2654328,0.47334313,1
4773290,0.015352441,0
6109116,0.049349446,0
3141256,0.3303144,1
1080064,0.030279862,0
3477822,0.012967535,0
1342884,0.023120627,0
8592150,0.021821994,0
1443112,0.56888026,1
8475347,0.31949475,1
2954895,0.05248926,0
1245136,0.566799,1
9530179,0.3103226,1
2298255,0.009134675,0
8683709,0.0072587016,0
6720002,0.0143585345,0
6633943,0.061290927,0
1141188,0.5959236,1
8230419,0.07681813,0
9913295,0.27970645,1
3583672,0.34839758,1
2221278,0.22236638,0
7008259,0.027993467,0
1583166,0.054848157,0
6942477,0.15629673,0
7877024,0.68891114,1
7211538,0.5703528,1
5946165,0.15881594,0
5733604,0.3046523,1
7478808,0.03470371,0
5733520,0.04671851,0
7969791,0.11150638,0
4371609,0.24551111,0
2148250,0.6630863,1
9076648,0.14565775,0
6817878,0.14084597,0
7074136,0.27115113,1
1997081,0.011627457,0
6476516,0.03766734,0
5456504,0.08332077,0
6429354,0.48141122,1
8644671,0.12413692,0
7183449,0.19975814,0
4443550,0.024207633,0
5882380,0.20713682,0
2570147,0.100370385,0
8909561,0.0128753055,0
7233835,0.34804723,1
7325270,0.009531439,0
3127759,0.059097372,0
2330795,0.052206274,0
1149056,0.2889895,1
5143323,0.28723013,1
2917130,0.036447935,0
7192955,0.009442434,0
4824907,0.14640251,0
9917911,0.016134439,0
8043309,0.017394701,0
4575061,0.052931756,0
9410586,0.40394065,1
9896938,0.01693085,0
8465245,0.23182097,0
7023406,0.08376106,0
5738024,0.6625156,1
8857026,0.03126301,0
4653303,0.24321252,0
1735173,0.13659796,0
7477700,0.12364133,0
1547434,0.4067046,1
7090802,0.046024386,0
7386789,0.011060388,0
9459490,0.2558613,0
1604898,0.45450914,1
3622611,0.008730685,0
2795448,0.022554826,0
5387976,0.17317267,0
9358717,0.0049506677,0
3536920,0.033555053,0
4429334,0.016310792,0
7976630,0.048459064,0
2935995,0.20413962,0
3321618,0.20661476,0
9085071,0.4275393,1
1517203,0.32066593,1
6213511,0.07817177,0
8806628,0.03603662,0
8290603,0.1567029,0
7935107,0.08975644,0
8151646,0.21019743,0
7276448,0.039691694,0
2464312,0.516615,1
1832050,0.033867963,0
3166543,0.08390112,0
5923318,0.06344162,0
3503790,0.0050423415,0
7861929,0.13015355,0
2873800,0.3986662,1
6877908,0.45094514,1
3431516,0.6636851,1
9563350,0.09279853,0
8655218,0.29681307,1
3365588,0.40163645,1
5066486,0.29474363,1
7072275,0.06600679,0
5337976,0.019089554,0
1387653,0.19064975,0
2872070,0.5222867,1
4138943,0.006496663,0
9342068,0.051003397,0
6110209,0.029441193,0
6366632,0.00635172,0
8701688,0.006645379,0
7365453,0.021014448,0
3626512,0.045648523,0
9666894,0.011612792,0
7946220,0.059998732,0
6937543,0.3211776,1
2421308,0.19120127,0
9091584,0.10921523,0
6302231,0.020602474,0
3002999,0.7638981,1
5760255,0.12333579,0
1106898,0.148356,0
9686644,0.0742392,0
6147140,0.18518974,0
8427154,0.31028673,1
8336077,0.073905714,0
1999897,0.08746006,0
3105053,0.45521542,1
7797576,0.048483826,0
1733379,0.07635825,0
8023290,0.56262213,1
8607333,0.08459353,0
8254846,0.030249454,0
9743526,0.04440843,0
7680750,0.73972726,1
4257305,0.0951084,0
1789409,0.55770135,1
3223408,0.018806929,0
5611744,0.15196967,0
4862634,0.024723632,0
3824085,0.060557913,0
2293749,0.2299912,0
8829175,0.029968195,0
3192991,0.06653173,0
8151454,0.49592516,1
9124739,0.04106323,0
3242495,0.033871736,0
2075474,0.07360505,0
4641949,0.10678057,0
4571807,0.37826523,1
4372165,0.012124333,0
8463539,0.028528374,0
9298332,0.0788887,0
5471646,0.5071001,1
3430782,0.168169,0
6739850,0.26019558,0
9722970,0.04306444,0
6375488,0.17421685,0
7612852,0.37780645,1
2021969,0.57098585,1
5178803,0.18189892,0
2180699,0.05390793,0
2016105,0.28849015,1
3081942,0.0048574544,0
6049728,0.36518055,1
3351661,0.12670195,0
8464413,0.10531529,0
1913593,0.16021957,0
9317424,0.16014427,0
9173616,0.4462429,1
4767386,0.008820705,0
7140013,0.67805874,1
8004276,0.009137731,0
7762317,0.050595857,0
1119506,0.0043378016,0
2200785,0.24752311,0
6890735,0.07296743,0
4828115,0.54392314,1
7633767,0.014393832,0
5402740,0.25598028,0
6215020,0.20626324,0
7905338,0.5025248,1
1820751,0.34681046,1
5655261,0.15739128,0
8044169,0.25204656,0
1522311,0.40625447,1
1836079,0.0091040395,0
5903449,0.00969552,0
8032812,0.43499288,1
3253854,0.22804172,0
5576885,0.35289788,1
1946511,0.14992742,0
4653499,0.012235563,0
1309059,0.4295826,1
6725715,0.5045906,1
6572465,0.0063529843,0
8943556,0.28432778,1
7195358,0.20990746,0
8326641,0.36464593,1
5655669,0.05230999,0
8030553,0.07022429,0
1946643,0.6985863,1
3592675,0.0055741444,0
6584146,0.062329862,0
8207700,0.2707408,1
3401094,0.004916318,0
4957990,0.024123022,0
4973100,0.012472726,0
2599121,0.5885335,1
5775958,0.17016609,0
2269597,0.3129532,1
1817486,0.68575144,1
3406517,0.6995457,1
7079461,0.043526303,0
7687618,0.016451161,0
5464635,0.43397778,1
8122732,0.011427924,0
5188290,0.32555503,1
1615171,0.014504378,0
2139799,0.7499861,1
4300205,0.23524101,0
2665784,0.72019154,1
8709300,0.04879905,0
3815531,0.17023021,0
1345521,0.03998756,0
1677045,0.42048877,1
3346104,0.030617915,0
4413720,0.020800639,0
9879088,0.09485726,0
7509603,0.007324266,0
4819690,0.47988924,1
4042769,0.22073472,0
3549043,0.54589444,1
8223787,0.38016787,1
3024833,0.015395504,0
4506627,0.4797347,1
7592482,0.19180332,0
9174329,0.0895979,0
4510317,0.23565581,0
9348835,0.08561746,0
5589984,0.17440945,0
7782083,0.11991769,0
7173562,0.09505139,0
4102346,0.31838045,1
5542450,0.32112315,1
4967619,0.04049152,0
2735881,0.008522122,0
3056347,0.07320405,0
3349427,0.46802527,1
3211091,0.036187388,0
4480614,0.034842703,0
1795229,0.02382198,0
3132647,0.3250006,1
5048250,0.04065693,0
9545625,0.12354077,0
8785409,0.046180192,0
7453722,0.08033043,0
5273616,0.12633686,0
6662008,0.065025456,0
5953757,0.20850557,0
1287136,0.19425076,0
6254055,0.8367176,1
4380869,0.027984003,0
2864083,0.25031272,0
3558590,0.07007835,0
9164839,0.17304856,0
6052754,0.25829476,0
1438793,0.48491216,1
6381128,0.5456632,1
2898143,0.013955113,0
2140777,0.025941664,0
8977564,0.273282,1
9224630,0.023492154,0
3973536,0.10504512,0
8357002,0.027991293,0
5910448,0.48369232,1
8811037,0.010469842,0
4028464,0.5438191,1
2447076,0.53990567,1
2349146,0.010891524,0
9805458,0.584579,1
3850899,0.07087507,0
3203105,0.00819026,0
5342226,0.26485035,0
1465753,0.021895977,0
6829698,0.010575981,0
5615031,0.6699508,1
5110670,0.048437685,0
6485508,0.18830445,0
8045240,0.12886909,0
2712464,0.4791577,1
1132936,0.74510586,1
7035085,0.25173777,0
3088226,0.21497843,0
1165420,0.05523441,0
1101737,0.123028316,0
8518213,0.21802372,0
4231963,0.0730893,0
9566908,0.45531416,1
2988037,0.13862097,0
3752793,0.22146377,0
5074164,0.014932419,0
1366108,0.014685083,0
2512825,0.03283763,0
4717218,0.02898577,0
6115597,0.31958565,1
8754959,0.6224774,1
5692000,0.02135157,0
5291065,0.7983293,1
2754421,0.017959565,0
5410622,0.47497126,1
6506489,0.29974154,1
9752710,0.018334242,0
9783100,0.1648026,0
4515449,0.25818688,0
6815966,0.31778786,1
3291691,0.058500092,0
8070321,0.016542677,0
3734183,0.011985625,0
8666643,0.0140307,0
8331528,0.03140123,0
8599323,0.33384693,1
9084059,0.010355229,0
2209301,0.45508066,1
7748962,0.40898332,1
9863544,0.14175229,0
4433569,0.0151103055,0
9230977,0.51379675,1
6253777,0.69453484,1
4395961,0.39814925,1
7783391,0.17015436,0
7187418,0.3078512,1
2619608,0.5000823,1
7312114,0.19763216,0
9225157,0.018904235,0
6726500,0.22083509,0
6150870,0.042710926,0
6074408,0.09948634,0
8125848,0.03903467,0
4650902,0.022720499,0
6634291,0.03470504,0
3305566,0.07022453,0
2664934,0.4912994,1
1013742,0.014641391,0
8871211,0.28722113,1
4951211,0.099727005,0
3729506,0.25336954,0
2249232,0.021701256,0
6994933,0.19525398,0
2529069,0.11240041,0
2726464,0.22623399,0
3272334,0.44025484,1
8232767,0.30012122,1
7828972,0.3561372,1
7150597,0.41590825,1
9815554,0.040472448,0
2779959,0.03806952,0
1919235,0.3380286,1
3607764,0.11806775,0
8464870,0.3626749,1
8091162,0.50162345,1
5853128,0.01322696,0
8316360,0.032979857,0
6690321,0.3311978,1
